Department,Number,Name,Term,Section,Instructor,Type,Status,Capacity,Availability
ALS,161,ACADEMIC LISTENING AND SPEAKING 6,W15,654,Staff,Workshop,Open,18,18
ALS,161,ACADEMIC LISTENING AND SPEAKING 6,W15,656,Staff,Workshop,Open,18,18
ALS,161,ACADEMIC LISTENING AND SPEAKING 6,W15,657,Staff,Workshop,Open,18,18
ALS,161,ACADEMIC LISTENING AND SPEAKING 6,W15,658,Staff,Workshop,Open,18,18
ALS,161,ACADEMIC LISTENING AND SPEAKING 6,Sp15,650,"Pahl, C.",Workshop,Open,18,18
ALS,161,ACADEMIC LISTENING AND SPEAKING 6,Sp15,652,Staff,Workshop,Closed,0,0
ALS,161,ACADEMIC LISTENING AND SPEAKING 6,Sp15,653,Staff,Workshop,Closed,0,0
ALS,161,ACADEMIC LISTENING AND SPEAKING 6,Sp15,654,"Terrell, A.",Workshop,Open,18,18
ALS,161,ACADEMIC LISTENING AND SPEAKING 6,Su15,651,"Golliher, R.",Workshop,Open,18,18
ALS,162,INTO OSU READING AND WRITING  IN ACADEMIC CONTENT AREAS,F14,651,"Scheel, L.",Lecture,Closed,16,-1
ALS,162,INTO OSU READING AND WRITING  IN ACADEMIC CONTENT AREAS,F14,652,"Lenhardt, J.",Lecture,Closed,16,-1
ALS,162,INTO OSU READING AND WRITING  IN ACADEMIC CONTENT AREAS,F14,653,"Gilchrist, D.",Lecture,Closed,16,0
ALS,162,INTO OSU READING AND WRITING  IN ACADEMIC CONTENT AREAS,F14,654,"Martucci, M.",Lecture,Closed,16,0
ALS,162,INTO OSU READING AND WRITING  IN ACADEMIC CONTENT AREAS,F14,655,"Campbell, P.",Lecture,Closed,16,-1
ALS,162,INTO OSU READING AND WRITING  IN ACADEMIC CONTENT AREAS,F14,656,"Stone, L.",Lecture,Closed,16,-2
ALS,162,INTO OSU READING AND WRITING  IN ACADEMIC CONTENT AREAS,F14,657,"Groves, J.",Lecture,Closed,16,-1
ALS,162,INTO OSU READING AND WRITING  IN ACADEMIC CONTENT AREAS,F14,659,"Radcliffe, A.",Lecture,Closed,16,-1
ALS,162,INTO OSU READING AND WRITING  IN ACADEMIC CONTENT AREAS,F14,660,"Wynn, M.",Lecture,Closed,16,-1
ALS,162,INTO OSU READING AND WRITING  IN ACADEMIC CONTENT AREAS,F14,661,"Marquardt, J.",Lecture,Closed,16,-1
ALS,162,INTO OSU READING AND WRITING  IN ACADEMIC CONTENT AREAS,F14,662,"King, C.",Lecture,Closed,16,0
ALS,162,INTO OSU READING AND WRITING  IN ACADEMIC CONTENT AREAS,F14,663,"Tonna, L.",Lecture,Closed,16,0
ALS,162,INTO OSU READING AND WRITING  IN ACADEMIC CONTENT AREAS,F14,664,"Winters, H.",Lecture,Closed,16,0
ALS,162,INTO OSU READING AND WRITING  IN ACADEMIC CONTENT AREAS,F14,665,"Lee, M.",Lecture,Open,16,2
ALS,162,INTO OSU READING AND WRITING  IN ACADEMIC CONTENT AREAS,F14,666,"Sheldrick, S.",Lecture,Closed,16,-1
ALS,162,INTO OSU READING AND WRITING  IN ACADEMIC CONTENT AREAS,F14,670,"Archer, L.",Lecture,Closed,16,-1
ALS,162,INTO OSU READING AND WRITING  IN ACADEMIC CONTENT AREAS,F14,671,"Krenzler, L.",Lecture,Open,16,1
ALS,162,INTO OSU READING AND WRITING  IN ACADEMIC CONTENT AREAS,F14,674,"Cate, R.",Lecture,Closed,16,0
ALS,162,INTO OSU READING AND WRITING  IN ACADEMIC CONTENT AREAS,F14,675,"Golliher, R.",Lecture,Closed,16,0
ALS,162,INTO OSU READING AND WRITING  IN ACADEMIC CONTENT AREAS,F14,676,"Kowal, B.",Lecture,Closed,0,0
ALS,162,INTO OSU READING AND WRITING  IN ACADEMIC CONTENT AREAS,F14,677,"Kowal, B.",Lecture,Closed,0,0
ALS,162,INTO OSU READING AND WRITING  IN ACADEMIC CONTENT AREAS,F14,678,"Samano, V.",Lecture,Closed,16,0
ALS,162,INTO OSU READING AND WRITING  IN ACADEMIC CONTENT AREAS,F14,679,Staff,Lecture,Inactive-Not Offered,0,0
ALS,162,INTO OSU READING AND WRITING  IN ACADEMIC CONTENT AREAS,W15,651,Staff,Lecture,Open,16,16
ALS,162,INTO OSU READING AND WRITING  IN ACADEMIC CONTENT AREAS,W15,652,Staff,Lecture,Open,16,16
ALS,162,INTO OSU READING AND WRITING  IN ACADEMIC CONTENT AREAS,W15,653,Staff,Lecture,Open,16,16
ALS,162,INTO OSU READING AND WRITING  IN ACADEMIC CONTENT AREAS,W15,654,Staff,Lecture,Open,16,16
ALS,162,INTO OSU READING AND WRITING  IN ACADEMIC CONTENT AREAS,W15,655,Staff,Lecture,Open,16,16
ALS,162,INTO OSU READING AND WRITING  IN ACADEMIC CONTENT AREAS,W15,656,Staff,Lecture,Open,16,16
ALS,162,INTO OSU READING AND WRITING  IN ACADEMIC CONTENT AREAS,W15,657,Staff,Lecture,Open,16,16
ALS,162,INTO OSU READING AND WRITING  IN ACADEMIC CONTENT AREAS,W15,658,Staff,Lecture,Open,16,16
ALS,162,INTO OSU READING AND WRITING  IN ACADEMIC CONTENT AREAS,W15,659,Staff,Lecture,Open,16,16
ALS,162,INTO OSU READING AND WRITING  IN ACADEMIC CONTENT AREAS,W15,660,Staff,Lecture,Open,16,16
ALS,162,INTO OSU READING AND WRITING  IN ACADEMIC CONTENT AREAS,W15,661,Staff,Lecture,Open,16,16
ALS,162,INTO OSU READING AND WRITING  IN ACADEMIC CONTENT AREAS,W15,662,Staff,Lecture,Open,16,16
ALS,162,INTO OSU READING AND WRITING  IN ACADEMIC CONTENT AREAS,W15,663,Staff,Lecture,Open,16,16
ALS,162,INTO OSU READING AND WRITING  IN ACADEMIC CONTENT AREAS,W15,664,Staff,Lecture,Open,16,16
ALS,162,INTO OSU READING AND WRITING  IN ACADEMIC CONTENT AREAS,W15,665,Staff,Lecture,Open,16,16
ALS,162,INTO OSU READING AND WRITING  IN ACADEMIC CONTENT AREAS,W15,666,Staff,Lecture,Open,16,16
ALS,162,INTO OSU READING AND WRITING  IN ACADEMIC CONTENT AREAS,W15,667,Staff,Lecture,Open,16,16
ALS,162,INTO OSU READING AND WRITING  IN ACADEMIC CONTENT AREAS,W15,668,Staff,Lecture,Open,16,16
ALS,162,INTO OSU READING AND WRITING  IN ACADEMIC CONTENT AREAS,W15,669,Staff,Lecture,Open,16,16
ALS,162,INTO OSU READING AND WRITING  IN ACADEMIC CONTENT AREAS,Sp15,650,"Lenhardt, J.",Lecture,Open,18,18
ALS,162,INTO OSU READING AND WRITING  IN ACADEMIC CONTENT AREAS,Sp15,651,"Scheel, L.",Lecture,Open,14,14
ALS,162,INTO OSU READING AND WRITING  IN ACADEMIC CONTENT AREAS,Sp15,652,"Gilchrist, D.",Lecture,Open,18,18
ALS,162,INTO OSU READING AND WRITING  IN ACADEMIC CONTENT AREAS,Sp15,653,"Lee, M.",Lecture,Open,18,18
ALS,162,INTO OSU READING AND WRITING  IN ACADEMIC CONTENT AREAS,Sp15,654,"Samano, V.",Lecture,Open,18,18
ALS,162,INTO OSU READING AND WRITING  IN ACADEMIC CONTENT AREAS,Sp15,655,"Campbell, P.",Lecture,Open,18,18
ALS,162,INTO OSU READING AND WRITING  IN ACADEMIC CONTENT AREAS,Sp15,656,"Stone, L.",Lecture,Open,18,18
ALS,162,INTO OSU READING AND WRITING  IN ACADEMIC CONTENT AREAS,Sp15,657,Staff,Lecture,Closed,0,0
ALS,162,INTO OSU READING AND WRITING  IN ACADEMIC CONTENT AREAS,Sp15,658,"Krenzler, L.",Lecture,Open,18,18
ALS,162,INTO OSU READING AND WRITING  IN ACADEMIC CONTENT AREAS,Sp15,661,Staff,Lecture,Closed,0,0
ALS,162,INTO OSU READING AND WRITING  IN ACADEMIC CONTENT AREAS,Sp15,662,Staff,Lecture,Closed,0,0
ALS,162,INTO OSU READING AND WRITING  IN ACADEMIC CONTENT AREAS,Su15,651,"King, C.",Lecture,Open,18,18
ALS,162,INTO OSU READING AND WRITING  IN ACADEMIC CONTENT AREAS,Su15,653,"Kagaya, C.",Lecture,Open,18,18
ALS,162,INTO OSU READING AND WRITING  IN ACADEMIC CONTENT AREAS,Su15,654,"Gilchrist, D.",Lecture,Open,18,18
ALS,162,INTO OSU READING AND WRITING  IN ACADEMIC CONTENT AREAS,Su15,655,"Golliher, R.",Lecture,Open,18,18
ALS,162,INTO OSU READING AND WRITING  IN ACADEMIC CONTENT AREAS,Su15,656,"Fulghum, J.",Lecture,Open,18,18
ALS,162,INTO OSU READING AND WRITING  IN ACADEMIC CONTENT AREAS,Su15,657,"Adler, R.",Lecture,Open,17,17
ALS,181,ESL BRIDGE,F14,650,"Kowal, B.",Lecture,Closed,0,0
ALS,181,ESL BRIDGE,F14,651,"Shirosky, E.",Lecture,Open,18,10
ALS,181,ESL BRIDGE,F14,652,"Taylor, J.",Lecture,Open,18,2
ALS,181,ESL BRIDGE,F14,653,"Taylor, J.",Lecture,Open,18,2
ALS,181,ESL BRIDGE,F14,654,"Martucci, M.",Lecture,Open,17,4
ALS,181,ESL BRIDGE,F14,655,"Kowal, B.",Lecture,Closed,0,0
ALS,181,ESL BRIDGE,F14,656,"Metzler, R.",Lecture,Closed,18,-1
ALS,181,ESL BRIDGE,F14,657,"Metzler, R.",Lecture,Closed,17,-2
ALS,181,ESL BRIDGE,F14,658,"Lane, D.",Lecture,Closed,18,-1
ALS,181,ESL BRIDGE,F14,659,"Cate, R.",Lecture,Closed,18,-2
ALS,181,ESL BRIDGE,F14,660,"Noack, E.",Lecture,Closed,17,0
ALS,181,ESL BRIDGE,F14,661,"Noack, E.",Lecture,Closed,17,0
ALS,181,ESL BRIDGE,F14,662,"Lane, D.",Lecture,Closed,18,0
ALS,181,ESL BRIDGE,F14,663,"Kowal, B.",Lecture,Closed,0,0
ALS,181,ESL BRIDGE,F14,664,"Cate, R.",Lecture,Closed,17,-1
ALS,181,ESL BRIDGE,F14,665,"Kowal, B.",Lecture,Closed,0,0
ALS,181,ESL BRIDGE,F14,666,"Wynn, M.",Lecture,Closed,17,0
ALS,181,ESL BRIDGE,F14,668,"Hahn II, R.",Lecture,Open,18,1
ALS,181,ESL BRIDGE,F14,669,"Paden, S.",Lecture,Closed,18,-1
ALS,181,ESL BRIDGE,F14,670,"Groves, J.",Lecture,Closed,19,0
ALS,181,ESL BRIDGE,F14,671,"Christiansen, A.",Lecture,Open,18,1
ALS,181,ESL BRIDGE,F14,672,"Christiansen, A.",Lecture,Open,18,2
ALS,181,ESL BRIDGE,F14,675,"Kowal, B.",Lecture,Closed,0,0
ALS,181,ESL BRIDGE,F14,679,"Aultowski, A.",Lecture,Closed,18,-3
ALS,181,ESL BRIDGE,F14,681,"Pellegrom, B.",Lecture,Open,18,1
ALS,181,ESL BRIDGE,F14,683,"Becker, C.",Lecture,Closed,19,-2
ALS,181,ESL BRIDGE,F14,684,Staff,Lecture,Cancelled,0,0
ALS,181,ESL BRIDGE,F14,685,"Becker, C.",Lecture,Closed,19,0
ALS,181,ESL BRIDGE,F14,690,"Tadlock, C.",Lecture,Open,18,6
ALS,181,ESL BRIDGE,W15,650,Staff,Lecture,Open,18,18
ALS,181,ESL BRIDGE,W15,651,Staff,Lecture,Open,18,18
ALS,181,ESL BRIDGE,W15,652,Staff,Lecture,Open,18,18
ALS,181,ESL BRIDGE,W15,653,Staff,Lecture,Open,18,18
ALS,181,ESL BRIDGE,W15,654,Staff,Lecture,Open,18,18
ALS,181,ESL BRIDGE,W15,655,Staff,Lecture,Open,18,18
ALS,181,ESL BRIDGE,W15,656,Staff,Lecture,Open,18,18
ALS,181,ESL BRIDGE,W15,658,Staff,Lecture,Open,18,18
ALS,181,ESL BRIDGE,W15,659,Staff,Lecture,Open,17,17
ALS,181,ESL BRIDGE,W15,660,Staff,Lecture,Open,18,18
ALS,181,ESL BRIDGE,W15,661,Staff,Lecture,Open,18,18
ALS,181,ESL BRIDGE,W15,662,Staff,Lecture,Open,18,18
ALS,181,ESL BRIDGE,W15,663,Staff,Lecture,Open,18,18
ALS,181,ESL BRIDGE,W15,664,Staff,Lecture,Open,18,18
ALS,181,ESL BRIDGE,W15,665,Staff,Lecture,Open,18,18
ALS,181,ESL BRIDGE,W15,666,Staff,Lecture,Open,18,18
ALS,181,ESL BRIDGE,W15,667,Staff,Lecture,Open,18,18
ALS,181,ESL BRIDGE,W15,668,Staff,Lecture,Open,18,18
ALS,181,ESL BRIDGE,W15,669,Staff,Lecture,Open,18,18
ALS,181,ESL BRIDGE,W15,671,Staff,Lecture,Open,18,18
ALS,181,ESL BRIDGE,W15,672,Staff,Lecture,Open,18,18
ALS,181,ESL BRIDGE,W15,673,Staff,Lecture,Open,18,18
ALS,181,ESL BRIDGE,W15,674,Staff,Lecture,Open,18,18
ALS,181,ESL BRIDGE,W15,675,Staff,Lecture,Open,18,18
ALS,181,ESL BRIDGE,W15,680,Staff,Lecture,Open,18,18
ALS,181,ESL BRIDGE,W15,681,Staff,Lecture,Open,18,18
ALS,181,ESL BRIDGE,W15,682,Staff,Lecture,Open,18,18
ALS,181,ESL BRIDGE,W15,683,Staff,Lecture,Open,18,18
ALS,181,ESL BRIDGE,W15,690,Staff,Lecture,Open,18,18
ALS,181,ESL BRIDGE,W15,691,Staff,Lecture,Open,18,18
ALS,181,ESL BRIDGE,W15,692,Staff,Lecture,Open,18,18
ALS,181,ESL BRIDGE,W15,693,Staff,Lecture,Open,18,18
ALS,181,ESL BRIDGE,W15,694,Staff,Lecture,Open,18,18
ALS,181,ESL BRIDGE,W15,695,Staff,Lecture,Open,18,18
ALS,181,ESL BRIDGE,W15,696,Staff,Lecture,Open,18,18
ALS,181,ESL BRIDGE,W15,697,Staff,Lecture,Open,18,18
ALS,181,ESL BRIDGE,Sp15,651,"Cate, R.",Lecture,Open,18,18
ALS,181,ESL BRIDGE,Sp15,652,"Radcliffe, A.",Lecture,Open,18,18
ALS,181,ESL BRIDGE,Sp15,653,"Radcliffe, A.",Lecture,Open,18,18
ALS,181,ESL BRIDGE,Sp15,654,"Cate, R.",Lecture,Open,18,18
ALS,181,ESL BRIDGE,Sp15,658,"Russell, B.",Lecture,Open,18,18
ALS,181,ESL BRIDGE,Sp15,659,"Shirosky, E.",Lecture,Open,18,18
ALS,181,ESL BRIDGE,Sp15,660,"Shirosky, E.",Lecture,Open,18,18
ALS,181,ESL BRIDGE,Sp15,661,"Golliher, R.",Lecture,Open,18,18
ALS,181,ESL BRIDGE,Sp15,662,"Burrows, M.",Lecture,Open,18,18
ALS,181,ESL BRIDGE,Sp15,663,"Wynn, M.",Lecture,Open,18,18
ALS,181,ESL BRIDGE,Sp15,664,"Kropp, S.",Lecture,Open,18,18
ALS,181,ESL BRIDGE,Sp15,665,"Wynn, M.",Lecture,Open,18,18
ALS,181,ESL BRIDGE,Sp15,666,"Russell, B.",Lecture,Open,18,18
ALS,181,ESL BRIDGE,Sp15,667,"Hanson, K.",Lecture,Open,18,18
ALS,181,ESL BRIDGE,Sp15,670,"Lane, D.",Lecture,Open,18,18
ALS,181,ESL BRIDGE,Sp15,671,"Burrows, M.",Lecture,Open,18,18
ALS,181,ESL BRIDGE,Sp15,672,"Burrows, M.",Lecture,Open,18,18
ALS,181,ESL BRIDGE,Sp15,673,"Lane, D.",Lecture,Open,18,18
ALS,181,ESL BRIDGE,Sp15,674,"Becker, C.",Lecture,Open,18,18
ALS,181,ESL BRIDGE,Sp15,675,"Becker, C.",Lecture,Open,18,18
ALS,181,ESL BRIDGE,Sp15,676,"Pitman, B.",Lecture,Open,19,19
ALS,181,ESL BRIDGE,Sp15,677,"Radcliffe, A.",Lecture,Open,19,19
ALS,181,ESL BRIDGE,Sp15,678,"Gilmour, B.",Lecture,Open,18,18
ALS,181,ESL BRIDGE,Sp15,679,"Samano, V.",Lecture,Open,19,19
ALS,181,ESL BRIDGE,Sp15,680,"Adler, R.",Lecture,Open,19,19
ALS,181,ESL BRIDGE,Sp15,681,Staff,Lecture,Closed,0,0
ALS,181,ESL BRIDGE,Sp15,683,"Shirosky, E.",Lecture,Open,18,18
ALS,181,ESL BRIDGE,Sp15,690,Staff,Lecture,Open,18,18
ALS,181,ESL BRIDGE,Su15,650,"Burrows, M.",Lecture,Open,18,18
ALS,181,ESL BRIDGE,Su15,651,"Burrows, M.",Lecture,Open,17,17
ALS,181,ESL BRIDGE,Su15,652,Staff,Lecture,Closed,0,0
ALS,181,ESL BRIDGE,Su15,653,"Cate, R.",Lecture,Open,18,18
ALS,181,ESL BRIDGE,Su15,654,"McDannell, B.",Lecture,Open,18,18
ALS,181,ESL BRIDGE,Su15,655,"Lane, D.",Lecture,Open,19,19
ALS,181,ESL BRIDGE,Su15,657,"Kagaya, C.",Lecture,Open,18,18
ALS,181,ESL BRIDGE,Su15,658,"Wynn, M.",Lecture,Open,18,18
ALS,181,ESL BRIDGE,Su15,659,"Stone, L.",Lecture,Open,18,18
ALS,181,ESL BRIDGE,Su15,661,"Terrell, A.",Lecture,Open,17,17
ALS,181,ESL BRIDGE,Su15,662,"Eves, M.",Lecture,Open,18,18
ALS,181,ESL BRIDGE,Su15,663,Staff,Lecture,Closed,0,0
ALS,181,ESL BRIDGE,Su15,664,Staff,Lecture,Closed,0,0
ALS,181,ESL BRIDGE,Su15,668,Staff,Lecture,Closed,0,0
ALS,181,ESL BRIDGE,Su15,669,"Hansen-Devaux, E.",Lecture,Open,18,18
ALS,181,ESL BRIDGE,Su15,670,"Kropp, S.",Lecture,Open,19,19
ALS,181,ESL BRIDGE,Su15,671,"Hansen-Devaux, E.",Lecture,Open,18,18
ALS,181,ESL BRIDGE,Su15,672,"Beddes, S.",Lecture,Open,18,18
ALS,181,ESL BRIDGE,Su15,673,"Beddes, S.",Lecture,Open,18,18
ALS,199,SPECIAL TOPICS,F14,001,"Neighbours, J.",Discussion,Open,28,2
ALS,199,SPECIAL TOPICS,F14,002,"Tucknott, D.",Lecture,Open,28,11
ALS,199,SPECIAL TOPICS,F14,003,"Mellinger, M.",Lecture,Open,28,4
ALS,199,SPECIAL TOPICS,F14,004,"Coffey, M.",Lecture,Open,28,3
ALS,199,SPECIAL TOPICS,F14,006,"Cheung, I.",Lecture,Open,28,3
ALS,199,SPECIAL TOPICS,F14,007,"Stemper, D.",Lecture,Open,28,6
ALS,199,SPECIAL TOPICS,F14,008,"Baca, B.",Lecture,Open,28,1
ALS,199,SPECIAL TOPICS,F14,009,"Weber, D.",Lecture,Closed,28,0
ALS,199,SPECIAL TOPICS,F14,010,"Anderson, A.",Lecture,Open,28,1
ALS,199,SPECIAL TOPICS,F14,011,"Well, J.",Lecture,Open,28,13
ALS,199,SPECIAL TOPICS,F14,012,"Hoogesteger, L.",Lecture,Closed,28,0
ALS,199,SPECIAL TOPICS,F14,013,"Perrone, L.",Lecture,Open,28,3
ALS,199,SPECIAL TOPICS,F14,014,"Cole, K.",Lecture,Open,28,2
ALS,199,SPECIAL TOPICS,F14,015,"Nafshun, R.",Lecture,Open,28,2
ALS,199,SPECIAL TOPICS,F14,016,"Atwater, T.",Lecture,Open,28,3
ALS,199,SPECIAL TOPICS,F14,017,Staff,Lecture,Cancelled,0,0
ALS,199,SPECIAL TOPICS,F14,018,"Greaves, K.",Lecture,Open,28,6
ALS,199,SPECIAL TOPICS,F14,019,Staff,Lecture,Cancelled,0,0
ALS,199,SPECIAL TOPICS,F14,020,"Mattison, C.",Lecture,Open,28,3
ALS,199,SPECIAL TOPICS,F14,022,"Pappas, R.",Lecture,Open,28,3
ALS,199,SPECIAL TOPICS,F14,023,"Kovac, D.",Lecture,Open,28,4
ALS,199,SPECIAL TOPICS,F14,024,"Shay, A.",Lecture,Closed,28,0
ALS,199,SPECIAL TOPICS,F14,025,Staff,Lecture,Cancelled,0,0
ALS,199,SPECIAL TOPICS,F14,026,Staff,Lecture,Cancelled,0,0
ALS,199,SPECIAL TOPICS,F14,027,"Newhart, D.",Lecture,Open,28,7
ALS,199,SPECIAL TOPICS,F14,028,"Elias, S.",Lecture,Open,28,6
ALS,199,SPECIAL TOPICS,F14,029,"Montemayor, O.",Lecture,Open,28,20
ALS,199,SPECIAL TOPICS,F14,030,"Mills, J.",Lecture,Open,28,8
ALS,199,SPECIAL TOPICS,F14,031,"Freehling-Burton, K.",Lecture,Open,28,2
ALS,199,SPECIAL TOPICS,F14,032,"Gouveia, J.",Lecture,Open,28,2
ALS,199,SPECIAL TOPICS,F14,033,"Bottaro, L.",Lecture,Closed,28,0
ALS,199,SPECIAL TOPICS,F14,034,"Nishihara, J.",Lecture,Open,28,11
ALS,199,SPECIAL TOPICS,F14,035,"Robinson, S.",Lecture,Open,28,5
ALS,199,SPECIAL TOPICS,F14,036,"Maes, C.",Lecture,Open,28,6
ALS,199,SPECIAL TOPICS,F14,045,"Davila-Klautzsch, N.",Discussion,Open,25,7
ALS,199,SPECIAL TOPICS,F14,046,Staff,Discussion,Closed,0,0
ALS,199,SPECIAL TOPICS,F14,047,"Bennett, D.",Discussion,Open,5,5
ALS,199,SPECIAL TOPICS,W15,001,"Davila-Klautzsch, N.",Discussion,Closed,0,0
ALS,199,SPECIAL TOPICS,W15,002,Staff,Lecture,Open,28,28
ALS,199,SPECIAL TOPICS,W15,003,Staff,Lecture,Open,28,28
ALS,199,SPECIAL TOPICS,W15,004,Staff,Lecture,Open,28,28
ALS,199,SPECIAL TOPICS,W15,005,Staff,Lecture,Open,28,28
ALS,199,SPECIAL TOPICS,Su15,001,"Shell, M.",Discussion,Open,35,35
ALS,199,SPECIAL TOPICS,Su15,002,"Coffey, M.",Discussion,Open,28,28
ALS,199,SPECIAL TOPICS,Su15,003,"Moise, E.",Discussion,Open,28,28
ALS,199,SPECIAL TOPICS,Su15,004,"Phillips, R.",Discussion,Open,20,20
ALS,199H,SPECIAL TOPICS,F14,001,"Baker, L.",Lecture,Open,40,5
ALS,295,LAST YEAR EXPERIENCE,W15,001,"Johnson, D.",Lecture,Open,49,44
ALS,299,SPECIAL TOPICS,F14,001,"Romantsova, G.",Discussion,Open,10,2
ALS,299,SPECIAL TOPICS,W15,002,"Bennett, D.",Discussion,Open,10,10
ALS,299,SPECIAL TOPICS,Sp15,001,Staff,Discussion,Open,10,10
MFGE,285,INTRODUCTION TO INDUSTRIAL AND MANUFACTURING ENGINEERING,F14,001,"Shea, J.",Lecture,Open,30,2
MFGE,336,PRODUCTION ENGINEERING,W15,001,"Haapala, K.",Lecture,Open,72,68
MFGE,336,PRODUCTION ENGINEERING,W15,011,"Etringer, S.",Laboratory,Open,12,11
MFGE,336,PRODUCTION ENGINEERING,W15,012,"Etringer, S.",Laboratory,Open,12,10
MFGE,336,PRODUCTION ENGINEERING,W15,013,"Etringer, S.",Laboratory,Waitlisted,0,0
MFGE,336,PRODUCTION ENGINEERING,W15,014,"Etringer, S.",Laboratory,Waitlisted,0,0
MFGE,336,PRODUCTION ENGINEERING,W15,015,"Etringer, S.",Laboratory,Open,12,11
MFGE,336,PRODUCTION ENGINEERING,W15,016,"Etringer, S.",Laboratory,Open,12,12
MFGE,336,PRODUCTION ENGINEERING,Sp15,001,Staff,Lecture,Open,24,24
MFGE,336,PRODUCTION ENGINEERING,Sp15,011,Staff,Laboratory,Open,12,12
MFGE,336,PRODUCTION ENGINEERING,Sp15,012,Staff,Laboratory,Open,12,12
MFGE,337,MATERIALS AND MANUFACTURING PROCESSES,W15,001,"Paul, B.",Lecture,Open,48,42
MFGE,337,MATERIALS AND MANUFACTURING PROCESSES,W15,013,"Paul, B.",Laboratory,Open,12,10
MFGE,337,MATERIALS AND MANUFACTURING PROCESSES,W15,014,"Paul, B.",Laboratory,Open,12,11
MFGE,337,MATERIALS AND MANUFACTURING PROCESSES,W15,015,"Paul, B.",Laboratory,Closed,0,0
MFGE,337,MATERIALS AND MANUFACTURING PROCESSES,W15,016,"Paul, B.",Laboratory,Open,12,10
MFGE,337,MATERIALS AND MANUFACTURING PROCESSES,W15,017,"Paul, B.",Laboratory,Open,12,11
MFGE,337,MATERIALS AND MANUFACTURING PROCESSES,W15,018,"Paul, B.",Laboratory,Closed,0,0
MFGE,436,LEAN MANUFACTURING SYSTEMS ENGINEERING,F14,001,"Eseonu, C.",Lecture,Open,71,9
MFGE,436,LEAN MANUFACTURING SYSTEMS ENGINEERING,F14,011,"Eseonu, C.",Laboratory,Open,20,2
MFGE,436,LEAN MANUFACTURING SYSTEMS ENGINEERING,F14,012,"Eseonu, C.",Laboratory,Open,20,1
MFGE,436,LEAN MANUFACTURING SYSTEMS ENGINEERING,F14,013,"Eseonu, C.",Laboratory,Open,20,2
MFGE,436,LEAN MANUFACTURING SYSTEMS ENGINEERING,F14,014,"Eseonu, C.",Laboratory,Open,12,4
MFGE,438,COMPOSITES MANUFACTURING,F14,001,"Albertani, R.",Lecture,Closed,37,0
MFGE,438,COMPOSITES MANUFACTURING,F14,011,"Albertani, R.",Laboratory,Waitlisted,9,0
MFGE,438,COMPOSITES MANUFACTURING,F14,012,"Albertani, R.",Laboratory,Waitlisted,9,0
MFGE,438,COMPOSITES MANUFACTURING,F14,013,"Albertani, R.",Laboratory,Waitlisted,9,0
MFGE,438,COMPOSITES MANUFACTURING,F14,014,"Albertani, R.",Laboratory,Closed,10,0
MFGE,499,SPECIAL TOPICS,Sp15,001,"Malhotra, R.",Lecture,Open,15,15
ACTG,317,EXTERNAL REPORTING I,F14,001,"Scott, B.",Lecture,Closed,25,-6
ACTG,317,EXTERNAL REPORTING I,F14,002,"Scott, B.",Lecture,Closed,25,-10
ACTG,317,EXTERNAL REPORTING I,F14,003,"Scott, B.",Lecture,Closed,30,-11
ACTG,317,EXTERNAL REPORTING I,F14,004,Staff,Lecture,Cancelled,0,0
ACTG,317,EXTERNAL REPORTING I,F14,005,"Peacock, J.",Lecture,Closed,15,-9
ACTG,317,EXTERNAL REPORTING I,F14,501,"McMahon, S.",Lecture,Open,40,23
ACTG,318,EXTERNAL REPORTING II,W15,001,"Moore, J.",Lecture,Open,45,42
ACTG,318,EXTERNAL REPORTING II,W15,002,"Moore, J.",Lecture,Open,45,40
ACTG,318,EXTERNAL REPORTING II,W15,003,"Moore, J.",Lecture,Open,45,44
ACTG,318,EXTERNAL REPORTING II,W15,501,"McMahon, S.",Lecture,Open,40,39
ACTG,319,EXTERNAL REPORTING III,Sp15,001,"Graham Jr, R.",Lecture,Open,45,45
ACTG,319,EXTERNAL REPORTING III,Sp15,002,"Graham Jr, R.",Lecture,Open,45,45
ACTG,319,EXTERNAL REPORTING III,Sp15,003,"Graham Jr, R.",Lecture,Open,45,45
ACTG,321,COST MANAGEMENT I,F14,501,"Walley, S.",Lecture,Open,40,34
ACTG,321,COST MANAGEMENT I,W15,001,"Akroyd, C.",Lecture,Open,45,41
ACTG,321,COST MANAGEMENT I,Sp15,001,"Akroyd, C.",Lecture,Open,45,45
ACTG,321,COST MANAGEMENT I,Sp15,002,"Akroyd, C.",Lecture,Open,45,45
ACTG,325,INTRODUCTION TO TAXATION,F14,501,"Biedscheid, B.",Lecture,Open,40,34
ACTG,378,ACCOUNTING INFORMATION MANAGEMENT,F14,001,"Arora, V.",Lecture,Closed,20,-7
ACTG,378,ACCOUNTING INFORMATION MANAGEMENT,F14,002,"Arora, V.",Lecture,Closed,20,-7
ACTG,378,ACCOUNTING INFORMATION MANAGEMENT,F14,003,"Arora, V.",Lecture,Closed,20,-9
ACTG,378,ACCOUNTING INFORMATION MANAGEMENT,W15,001,"Arora, V.",Lecture,Open,40,38
ACTG,378,ACCOUNTING INFORMATION MANAGEMENT,W15,002,"Arora, V.",Lecture,Open,40,34
ACTG,378,ACCOUNTING INFORMATION MANAGEMENT,W15,501,"Montgomery, T.",Lecture,Open,40,40
